datetime,field1,field2,field3,field4
2021-09-26T07:00:00.000Z,6.8,22,6.3,922
2021-09-26T08:00:00.000Z,6.9,15,5.9,966
2021-09-26T09:00:00.000Z,7.6,17,6.6,669
2021-09-26T10:00:00.000Z,6.6,18,5.8,706
2021-09-26T11:00:00.000Z,8.1,21,7.3,742
2021-09-26T12:00:00.000Z,6.9,20,5.9,648
2021-09-26T13:00:00.000Z,6.4,22,5.6,912
2021-09-26T14:00:00.000Z,8.1,16,8.4,899
2021-09-26T15:00:00.000Z,8.3,18,8.1,765
2021-09-26T16:00:00.000Z,8.5,22,6.9,777
2021-09-26T17:00:00.000Z,8.7,15,5.9,852
2021-09-26T18:00:00.000Z,7.8,21,6.7,773
2021-09-26T19:00:00.000Z,6.7,21,6.4,830
2021-09-26T20:00:00.000Z,6.3,16,5.3,973
2021-09-26T21:00:00.000Z,8.4,20,5.6,881
2021-09-26T22:00:00.000Z,5.6,20,8.1,828
2021-09-26T23:00:00.000Z,8.5,14,7.4,702
2021-09-27T00:00:00.000Z,6,22,8.2,660
2021-09-27T01:00:00.000Z,6.4,20,8.2,884
2021-09-27T02:00:00.000Z,7.9,14,6.2,935
2021-09-27T03:00:00.000Z,5.8,21,8.1,636
2021-09-27T04:00:00.000Z,6.2,15,8,993
2021-09-27T05:00:00.000Z,8.2,20,7.7,776
2021-09-27T06:00:00.000Z,7,20,5.8,955
2021-09-27T07:00:00.000Z,8.2,20,7.5,864
2021-09-27T08:00:00.000Z,5.8,18,5.5,673
2021-09-27T09:00:00.000Z,7.5,18,8.1,974
2021-09-27T10:00:00.000Z,6.2,18,8,847
2021-09-27T11:00:00.000Z,6.8,22,6.7,936
2021-09-27T12:00:00.000Z,5.8,14,8.1,803
2021-09-27T13:00:00.000Z,8,21,8,1012
2021-09-27T14:00:00.000Z,6.1,20,6.7,884
2021-09-27T15:00:00.000Z,7.6,16,6.9,996
2021-09-27T16:00:00.000Z,7.6,17,6,692
2021-09-27T17:00:00.000Z,6.5,16,6.7,898
2021-09-27T18:00:00.000Z,6.8,17,5.7,945
2021-09-27T19:00:00.000Z,6.8,21,8,890
2021-09-27T20:00:00.000Z,6,20,6.8,949
2021-09-27T21:00:00.000Z,7.4,22,5.6,625
2021-09-27T22:00:00.000Z,8.6,22,5.1,995
2021-09-27T23:00:00.000Z,8.3,14,7.6,828
2021-09-28T00:00:00.000Z,6.3,20,5.3,1000
2021-09-28T01:00:00.000Z,7.6,15,6,1021
2021-09-28T02:00:00.000Z,6.6,20,6.9,1010
2021-09-28T03:00:00.000Z,7.2,19,7.1,959
2021-09-28T04:00:00.000Z,5.5,14,5.2,747
2021-09-28T05:00:00.000Z,7.9,21,8.3,706
2021-09-28T06:00:00.000Z,6.1,14,5.8,634
2021-09-28T07:00:00.000Z,6.8,19,8.2,981
2021-09-28T08:00:00.000Z,5.7,15,6.1,724
2021-09-28T09:00:00.000Z,6.9,18,7,991
2021-09-28T10:00:00.000Z,8.6,19,5.2,825
2021-09-28T11:00:00.000Z,8.9,19,7,722
2021-09-28T12:00:00.000Z,8.3,14,5.7,685
2021-09-28T13:00:00.000Z,7,21,6.6,986
2021-09-28T14:00:00.000Z,7.4,16,6.6,699
2021-09-28T15:00:00.000Z,7.6,18,5.8,814
2021-09-28T16:00:00.000Z,7.2,15,6.3,742
2021-09-28T17:00:00.000Z,5.9,21,5.4,872
2021-09-28T18:00:00.000Z,7.7,17,7.6,828
2021-09-28T19:00:00.000Z,7.4,22,5.6,978
2021-09-28T20:00:00.000Z,8.8,17,7.9,666
2021-09-28T21:00:00.000Z,6.4,14,7.4,762
2021-09-28T22:00:00.000Z,8,16,8.3,769
2021-09-28T23:00:00.000Z,6.4,16,5.2,987
2021-09-29T00:00:00.000Z,7.4,16,6.2,822
2021-09-29T01:00:00.000Z,8.2,22,8.2,752
2021-09-29T02:00:00.000Z,6,18,5.5,715
2021-09-29T03:00:00.000Z,7.4,18,5.5,863
2021-09-29T04:00:00.000Z,5.4,15,6.1,899
2021-09-29T05:00:00.000Z,8.4,22,7.4,820
2021-09-29T06:00:00.000Z,7.1,14,5.9,1004
2021-09-29T07:00:00.000Z,5.8,17,7.1,889
2021-09-29T08:00:00.000Z,6.2,15,5.4,631
2021-09-29T09:00:00.000Z,8.1,19,6.4,929
2021-09-29T10:00:00.000Z,8.4,14,6.2,758
2021-09-29T11:00:00.000Z,7.3,20,7.6,766
2021-09-29T12:00:00.000Z,6.6,21,6.5,909
2021-09-29T13:00:00.000Z,7.5,15,5.7,636
2021-09-29T14:00:00.000Z,6.6,18,6.3,851
2021-09-29T15:00:00.000Z,8.6,19,5.9,928
2021-09-29T16:00:00.000Z,5.6,17,7.2,794
2021-09-29T17:00:00.000Z,5.6,20,8.1,639
2021-09-29T18:00:00.000Z,7.8,16,7.2,676
2021-09-29T19:00:00.000Z,7.6,15,7.9,919
2021-09-29T20:00:00.000Z,7.3,22,6.6,701
2021-09-29T21:00:00.000Z,7.1,18,8.3,951
2021-09-29T22:00:00.000Z,6.9,15,7.1,628
2021-09-29T23:00:00.000Z,6,19,6.8,621
2021-09-30T00:00:00.000Z,6.1,14,5.9,619
2021-09-30T01:00:00.000Z,5.4,22,5.7,717
2021-09-30T02:00:00.000Z,8.1,14,7.5,984
2021-09-30T03:00:00.000Z,8.5,22,6.9,838
2021-09-30T04:00:00.000Z,7.9,21,7.7,770
2021-09-30T05:00:00.000Z,5.5,20,5.4,685
2021-09-30T06:00:00.000Z,7.9,22,8,671
2021-09-30T07:00:00.000Z,7.9,21,7.4,858
2021-09-30T08:00:00.000Z,8,20,5.8,991
2021-09-30T09:00:00.000Z,8,20,5.2,760
2021-09-30T10:00:00.000Z,6.6,17,5.6,656
2021-09-30T11:00:00.000Z,8.4,20,6.6,833
2021-09-30T12:00:00.000Z,5.5,18,5.9,728
2021-09-30T13:00:00.000Z,5.6,21,8.4,685
2021-09-30T14:00:00.000Z,8.3,16,8.1,700
2021-09-30T15:00:00.000Z,5.5,22,6.2,951
2021-09-30T16:00:00.000Z,7.2,15,5.7,696
2021-09-30T17:00:00.000Z,6.4,20,5.2,687
2021-09-30T18:00:00.000Z,8.7,20,8,988
2021-09-30T19:00:00.000Z,8.3,17,7.5,745
2021-09-30T20:00:00.000Z,7.1,16,6.4,725
2021-09-30T21:00:00.000Z,6.7,18,5.5,659
2021-09-30T22:00:00.000Z,5.9,21,8.5,986
2021-09-30T23:00:00.000Z,7.7,15,5.8,828
2021-10-01T00:00:00.000Z,5.8,20,5.3,893
2021-10-01T01:00:00.000Z,6,22,8.1,976
2021-10-01T02:00:00.000Z,6.4,14,5.8,965
2021-10-01T03:00:00.000Z,8.1,22,7.3,725
2021-10-01T04:00:00.000Z,8.1,14,8.3,963
2021-10-01T05:00:00.000Z,8.7,18,6.9,733
2021-10-01T06:00:00.000Z,7,15,6.9,880
2021-10-01T07:00:00.000Z,5.6,17,5.6,989
2021-10-01T08:00:00.000Z,6.6,15,7.4,799
2021-10-01T09:00:00.000Z,8.1,22,8.4,840
2021-10-01T10:00:00.000Z,7.5,19,7.2,926
2021-10-01T11:00:00.000Z,6.1,15,7.9,693
2021-10-01T12:00:00.000Z,6.6,22,5.1,900
2021-10-01T13:00:00.000Z,8.6,16,5.9,997
2021-10-01T14:00:00.000Z,8.5,18,5.6,959
2021-10-01T15:00:00.000Z,5.5,16,5.9,641
2021-10-01T16:00:00.000Z,8.7,19,7.3,633
2021-10-01T17:00:00.000Z,8.1,16,6.9,997
2021-10-01T18:00:00.000Z,7.6,17,8.1,944
2021-10-01T19:00:00.000Z,5.7,21,7.1,873
2021-10-01T20:00:00.000Z,8.9,15,6.5,856
2021-10-01T21:00:00.000Z,6.2,22,7,679
2021-10-01T22:00:00.000Z,6.8,22,8.1,916
2021-10-01T23:00:00.000Z,6.2,19,6,780
2021-10-02T00:00:00.000Z,8.1,22,7.5,816
2021-10-02T01:00:00.000Z,7.6,17,5.6,1024
2021-10-02T02:00:00.000Z,5.7,14,5.5,896
2021-10-02T03:00:00.000Z,8.4,21,6.3,948
2021-10-02T04:00:00.000Z,6,14,6.9,678
2021-10-02T05:00:00.000Z,7.6,14,5.1,723
2021-10-02T06:00:00.000Z,6.8,17,7.8,911
2021-10-02T07:00:00.000Z,8.4,15,7.1,660
2021-10-02T08:00:00.000Z,7,15,7.6,928
2021-10-02T09:00:00.000Z,6.4,20,6,891
2021-10-02T10:00:00.000Z,7.4,20,5.5,914
2021-10-02T11:00:00.000Z,8.2,20,7,820
2021-10-02T12:00:00.000Z,8.6,20,5.9,636
2021-10-02T13:00:00.000Z,7,20,8.2,748
2021-10-02T14:00:00.000Z,6.3,15,7.8,635
2021-10-02T15:00:00.000Z,8.6,19,7.8,737
2021-10-02T16:00:00.000Z,8.2,22,5.1,736
2021-10-02T17:00:00.000Z,7.8,20,6,693
2021-10-02T18:00:00.000Z,7.2,14,6,821
2021-10-02T19:00:00.000Z,8.7,22,7.4,815
2021-10-02T20:00:00.000Z,7.9,22,5.2,918
2021-10-02T21:00:00.000Z,5.4,22,6.6,802
2021-10-02T22:00:00.000Z,7.2,19,6.5,707
2021-10-02T23:00:00.000Z,8.2,16,5.2,841
2021-10-03T00:00:00.000Z,7.2,19,5.8,944
2021-10-03T01:00:00.000Z,6,16,6.2,984
2021-10-03T02:00:00.000Z,7.4,15,5.7,699
2021-10-03T03:00:00.000Z,6.8,16,5.1,824
2021-10-03T04:00:00.000Z,7.8,19,5.3,642
2021-10-03T05:00:00.000Z,7.5,17,8,867
2021-10-03T06:00:00.000Z,5.5,18,7.8,930
2021-10-03T07:00:00.000Z,6.7,19,8.3,728
2021-10-03T08:00:00.000Z,5.7,17,5.5,933
2021-10-03T09:00:00.000Z,7.1,17,8.2,841
2021-10-03T10:00:00.000Z,7.4,22,8.5,743
2021-10-03T11:00:00.000Z,8.1,16,7.1,696
2021-10-03T12:00:00.000Z,7.1,20,7.6,1016
2021-10-03T13:00:00.000Z,5.5,19,5.3,961
2021-10-03T14:00:00.000Z,5.5,15,6.8,858
2021-10-03T15:00:00.000Z,5.8,20,5.9,996
2021-10-03T16:00:00.000Z,8.3,18,7.7,748
2021-10-03T17:00:00.000Z,7.5,18,8.3,740
2021-10-03T18:00:00.000Z,6.2,14,7.9,1017
2021-10-03T19:00:00.000Z,8.4,20,7.2,667
2021-10-03T20:00:00.000Z,6.9,19,5.2,779
2021-10-03T21:00:00.000Z,7.4,16,6.8,999
2021-10-03T22:00:00.000Z,7.2,21,5.6,1003
2021-10-03T23:00:00.000Z,6,18,7.6,661
2021-10-04T00:00:00.000Z,5.5,20,6.1,621
2021-10-04T01:00:00.000Z,6.6,16,8,822
2021-10-04T02:00:00.000Z,8.5,15,7.6,736
2021-10-04T03:00:00.000Z,6,22,7.5,1005
2021-10-04T04:00:00.000Z,6.8,20,6.6,723
2021-10-04T05:00:00.000Z,6.7,20,5.3,896
2021-10-04T06:00:00.000Z,5.4,19,5.7,678
2021-10-04T07:00:00.000Z,7,15,5.4,726
2021-10-04T08:00:00.000Z,8.6,15,7.3,641
2021-10-04T09:00:00.000Z,5.7,17,5.2,687
2021-10-04T10:00:00.000Z,5.5,18,5.9,787
2021-10-04T11:00:00.000Z,6.9,16,8.2,933
2021-10-04T12:00:00.000Z,5.9,18,6.9,989
2021-10-04T13:00:00.000Z,7,17,6.9,623
2021-10-04T14:00:00.000Z,5.6,22,5.7,855
2021-10-04T15:00:00.000Z,7.7,17,6.8,944
2021-10-04T16:00:00.000Z,8.2,15,5.2,717
2021-10-04T17:00:00.000Z,6,18,7.9,880
2021-10-04T18:00:00.000Z,7.2,19,5.8,999
2021-10-04T19:00:00.000Z,7.3,22,7.3,953
2021-10-04T20:00:00.000Z,8.4,19,7,671
2021-10-04T21:00:00.000Z,5.6,19,5.4,818
2021-10-04T22:00:00.000Z,7.2,19,6.4,874
2021-10-04T23:00:00.000Z,5.9,14,7,789
2021-10-05T00:00:00.000Z,7.2,21,6.8,785
2021-10-05T01:00:00.000Z,6.9,14,6.4,760
2021-10-05T02:00:00.000Z,5.6,14,7.2,769
2021-10-05T03:00:00.000Z,7.5,16,8.1,947
2021-10-05T04:00:00.000Z,6.2,17,5.2,930
2021-10-05T05:00:00.000Z,8,21,5.9,648
2021-10-05T06:00:00.000Z,5.6,17,6.4,961
2021-10-05T07:00:00.000Z,6.3,14,5.8,628
2021-10-05T08:00:00.000Z,8,14,7.8,954
2021-10-05T09:00:00.000Z,7.1,14,8,817
2021-10-05T10:00:00.000Z,6.1,19,8,665
2021-10-05T11:00:00.000Z,7.5,22,7.1,875
2021-10-05T12:00:00.000Z,7.3,19,6.7,773
2021-10-05T13:00:00.000Z,8.5,21,7.9,798
2021-10-05T14:00:00.000Z,6.5,18,5.5,856
2021-10-05T15:00:00.000Z,6.4,18,7.5,627
2021-10-05T16:00:00.000Z,5.6,22,8.1,870
2021-10-05T17:00:00.000Z,7.7,21,6.6,678
2021-10-05T18:00:00.000Z,7.6,20,6.9,738
2021-10-05T19:00:00.000Z,7.5,14,7.3,985
2021-10-05T20:00:00.000Z,6.6,21,5.6,863
2021-10-05T21:00:00.000Z,7,17,6.4,972
2021-10-05T22:00:00.000Z,5.4,19,7.3,700
2021-10-05T23:00:00.000Z,7.9,22,6.9,716
2021-10-06T00:00:00.000Z,5.9,19,6.7,844
2021-10-06T01:00:00.000Z,8.4,14,5.5,665
2021-10-06T02:00:00.000Z,7.3,18,8.5,649
2021-10-06T03:00:00.000Z,5.7,19,8.3,1019
2021-10-06T04:00:00.000Z,6.1,16,6.1,658
2021-10-06T05:00:00.000Z,8.6,21,7.9,837
2021-10-06T06:00:00.000Z,6.7,17,8.1,683
2021-10-06T07:00:00.000Z,5.7,16,8.4,764
2021-10-06T08:00:00.000Z,7,16,7.2,1010
2021-10-06T09:00:00.000Z,8.7,14,5.6,791
2021-10-06T10:00:00.000Z,8,19,7.6,620
2021-10-06T11:00:00.000Z,6.3,18,5.9,799
2021-10-06T12:00:00.000Z,6.2,18,7.4,986
2021-10-06T13:00:00.000Z,6.2,19,8.2,649
2021-10-06T14:00:00.000Z,8.5,22,7,731
2021-10-06T15:00:00.000Z,5.4,20,8.4,835
2021-10-06T16:00:00.000Z,7.7,17,6.6,809
2021-10-06T17:00:00.000Z,6.5,18,7.5,757
2021-10-06T18:00:00.000Z,5.8,20,8.2,632
2021-10-06T19:00:00.000Z,7.7,22,5.8,892
2021-10-06T20:00:00.000Z,7.2,17,5.7,746
2021-10-06T21:00:00.000Z,5.9,21,5.6,958
2021-10-06T22:00:00.000Z,8.4,14,5.2,866
2021-10-06T23:00:00.000Z,7.6,21,7.9,750
2021-10-07T00:00:00.000Z,6.2,17,8.3,679
2021-10-07T01:00:00.000Z,6.7,20,5.6,982
2021-10-07T02:00:00.000Z,8.4,15,8.2,753
2021-10-07T03:00:00.000Z,6,16,6.5,937
2021-10-07T04:00:00.000Z,7.7,22,5.9,842
2021-10-07T05:00:00.000Z,7.8,21,6.1,665
2021-10-07T06:00:00.000Z,6.7,18,6,638
2021-10-07T07:00:00.000Z,8.1,21,5.2,799
2021-10-07T08:00:00.000Z,8.1,22,8.2,740
2021-10-07T09:00:00.000Z,6,16,7.9,980
2021-10-07T10:00:00.000Z,5.9,21,6,948
2021-10-07T11:00:00.000Z,6.5,18,7.3,625
2021-10-07T12:00:00.000Z,7.7,20,7,805
2021-10-07T13:00:00.000Z,8.8,20,7.2,783
2021-10-07T14:00:00.000Z,7,21,7.3,1024
2021-10-07T15:00:00.000Z,5.6,14,5.5,967
2021-10-07T16:00:00.000Z,5.4,17,8.3,947
2021-10-07T17:00:00.000Z,6.7,20,5.8,989
2021-10-07T18:00:00.000Z,7.2,22,5.7,842
2021-10-07T19:00:00.000Z,7.9,21,6.8,903
2021-10-07T20:00:00.000Z,8.2,20,6.1,696
2021-10-07T21:00:00.000Z,8.2,18,8,680
2021-10-07T22:00:00.000Z,6.5,22,6.8,860
2021-10-07T23:00:00.000Z,6.8,20,7.4,933
2021-10-08T00:00:00.000Z,5.9,16,8.3,872
2021-10-08T01:00:00.000Z,7.3,16,7.7,719
2021-10-08T02:00:00.000Z,7.3,20,8.3,697
2021-10-08T03:00:00.000Z,7.3,18,6,692
2021-10-08T04:00:00.000Z,6.5,18,5.3,1016
2021-10-08T05:00:00.000Z,6.6,19,6.6,905
2021-10-08T06:00:00.000Z,8.5,14,7.6,872
2021-10-08T07:00:00.000Z,7,20,6.2,634
2021-10-08T08:00:00.000Z,6.9,21,6.5,678
2021-10-08T09:00:00.000Z,6.5,19,6.2,707
2021-10-08T10:00:00.000Z,5.6,15,5.4,738
2021-10-08T11:00:00.000Z,8.7,17,8.4,746
2021-10-08T12:00:00.000Z,7.7,18,7.6,1009
2021-10-08T13:00:00.000Z,8.1,16,8.4,789
2021-10-08T14:00:00.000Z,8.4,18,6.6,788
2021-10-08T15:00:00.000Z,8.2,20,6.8,825
2021-10-08T16:00:00.000Z,8.2,17,6.6,817
2021-10-08T17:00:00.000Z,8.5,19,5.6,913
2021-10-08T18:00:00.000Z,5.7,16,7.4,904
2021-10-08T19:00:00.000Z,8.4,16,8.5,881
2021-10-08T20:00:00.000Z,6.9,16,7.2,922
2021-10-08T21:00:00.000Z,6.6,18,5.3,674
2021-10-08T22:00:00.000Z,7.1,21,5.6,964
2021-10-08T23:00:00.000Z,7.5,19,7.2,662
2021-10-09T00:00:00.000Z,6.5,20,5.6,694
2021-10-09T01:00:00.000Z,5.8,16,6.1,688
2021-10-09T02:00:00.000Z,6.4,15,6.5,807
2021-10-09T03:00:00.000Z,6.4,21,6.2,732
2021-10-09T04:00:00.000Z,7.2,16,7.2,985
2021-10-09T05:00:00.000Z,7.9,16,5.3,965
2021-10-09T06:00:00.000Z,7.1,16,5.1,982
2021-10-09T07:00:00.000Z,7.2,19,8,726
2021-10-09T08:00:00.000Z,7.7,16,5.6,877
2021-10-09T09:00:00.000Z,6.6,19,7.2,980
2021-10-09T10:00:00.000Z,7.5,16,5.8,717
2021-10-09T11:00:00.000Z,6,16,8.3,726
2021-10-09T12:00:00.000Z,8.3,21,8.3,742
2021-10-09T13:00:00.000Z,7.9,18,6.6,783
2021-10-09T14:00:00.000Z,6.9,19,5.6,917
2021-10-09T15:00:00.000Z,5.8,15,6.7,1025
2021-10-09T16:00:00.000Z,5.4,14,5.4,941
2021-10-09T17:00:00.000Z,6.8,15,5.4,669
2021-10-09T18:00:00.000Z,5.8,18,7.9,671
2021-10-09T19:00:00.000Z,8.3,19,5.1,845
2021-10-09T20:00:00.000Z,5.6,19,6.8,900
2021-10-09T21:00:00.000Z,6.1,16,8.2,883
2021-10-09T22:00:00.000Z,8,15,5.7,837
2021-10-09T23:00:00.000Z,5.7,14,7.7,879
2021-10-10T00:00:00.000Z,8.1,18,7.1,828
2021-10-10T01:00:00.000Z,5.4,15,7,917
2021-10-10T02:00:00.000Z,5.9,22,7,968
2021-10-10T03:00:00.000Z,5.6,16,6.2,668
2021-10-10T04:00:00.000Z,6.8,19,7.6,872
2021-10-10T05:00:00.000Z,5.6,22,6.3,910
2021-10-10T06:00:00.000Z,7,17,6.8,948
2021-10-10T07:00:00.000Z,7.1,19,5.9,661
2021-10-10T08:00:00.000Z,7.4,18,5.7,828
2021-10-10T09:00:00.000Z,6.1,18,5.9,858
2021-10-10T10:00:00.000Z,7.5,17,7.4,630
2021-10-10T11:00:00.000Z,7.2,17,6.7,744
2021-10-10T12:00:00.000Z,8,22,7.1,699
2021-10-10T13:00:00.000Z,6.5,21,6.8,664
2021-10-10T14:00:00.000Z,8.8,21,5.5,823
2021-10-10T15:00:00.000Z,7.6,14,5.8,1004
2021-10-10T16:00:00.000Z,6.6,16,7,738
2021-10-10T17:00:00.000Z,7.7,22,5.6,628
2021-10-10T18:00:00.000Z,7,17,8.2,636
2021-10-10T19:00:00.000Z,8.4,22,5.7,701
2021-10-10T20:00:00.000Z,7.6,15,6.4,914
2021-10-10T21:00:00.000Z,8.1,18,5.5,817
2021-10-10T22:00:00.000Z,8.2,15,7.3,787
2021-10-10T23:00:00.000Z,8.8,18,7.3,1007
2021-10-11T00:00:00.000Z,8,18,7.4,685
2021-10-11T01:00:00.000Z,7.1,20,6.6,872
2021-10-11T02:00:00.000Z,8.6,22,5.7,686
2021-10-11T03:00:00.000Z,6.9,22,6,797
2021-10-11T04:00:00.000Z,8.7,22,6.8,826
2021-10-11T05:00:00.000Z,6.4,16,7.9,962
2021-10-11T06:00:00.000Z,7.7,14,5.8,753
2021-10-11T07:00:00.000Z,7.4,18,8.4,822
2021-10-11T08:00:00.000Z,5.4,17,6.2,810
2021-10-11T09:00:00.000Z,7.6,16,7.5,859
2021-10-11T10:00:00.000Z,8.1,14,6.3,668
2021-10-11T11:00:00.000Z,7.4,16,5.5,698
2021-10-11T12:00:00.000Z,6.6,16,7.4,1006
2021-10-11T13:00:00.000Z,6.3,21,7.8,837
2021-10-11T14:00:00.000Z,7.6,19,8.4,894
2021-10-11T15:00:00.000Z,7.7,19,8.5,902
2021-10-11T16:00:00.000Z,7.2,21,6.8,845
2021-10-11T17:00:00.000Z,7.1,21,5.2,852
2021-10-11T18:00:00.000Z,6.6,15,6.6,709
2021-10-11T19:00:00.000Z,7.8,20,7.6,797
2021-10-11T20:00:00.000Z,6.4,19,7.5,758
2021-10-11T21:00:00.000Z,7,22,8.1,634
2021-10-11T22:00:00.000Z,8.8,21,5.3,917
2021-10-11T23:00:00.000Z,6.7,16,5.7,823
2021-10-12T00:00:00.000Z,5.4,16,8.3,924
2021-10-12T01:00:00.000Z,6,20,7.2,713
2021-10-12T02:00:00.000Z,7.4,18,6.3,687
2021-10-12T03:00:00.000Z,7.9,21,6.1,940
2021-10-12T04:00:00.000Z,7,14,5.4,682
2021-10-12T05:00:00.000Z,5.6,22,7.6,976
2021-10-12T06:00:00.000Z,8.9,22,5.4,999
2021-10-12T07:00:00.000Z,6.8,22,5.4,934
2021-10-12T08:00:00.000Z,6.5,14,5.8,684
2021-10-12T09:00:00.000Z,7.3,17,7.9,722
2021-10-12T10:00:00.000Z,6.7,18,7.5,1009
2021-10-12T11:00:00.000Z,8.2,22,8.1,890
2021-10-12T12:00:00.000Z,7.3,18,7.4,920
2021-10-12T13:00:00.000Z,7.7,15,6.8,785
2021-10-12T14:00:00.000Z,7.9,19,6.9,786
2021-10-12T15:00:00.000Z,5.5,14,7.7,934
2021-10-12T16:00:00.000Z,7.9,21,7.6,808
2021-10-12T17:00:00.000Z,6.4,22,7.1,625
2021-10-12T18:00:00.000Z,6.7,16,5.8,949
2021-10-12T19:00:00.000Z,6.6,19,6.7,798
2021-10-12T20:00:00.000Z,5.6,21,5.7,798
2021-10-12T21:00:00.000Z,6.2,17,5.5,665
2021-10-12T22:00:00.000Z,7.6,18,6.8,812
2021-10-12T23:00:00.000Z,8.6,22,6.4,954
2021-10-13T00:00:00.000Z,6.7,17,5.3,835
2021-10-13T01:00:00.000Z,7.5,15,7.9,861
2021-10-13T02:00:00.000Z,7.9,14,5.6,786
2021-10-13T03:00:00.000Z,6.4,18,5.2,658
2021-10-13T04:00:00.000Z,8.1,15,7.8,649
2021-10-13T05:00:00.000Z,6.3,19,5.3,944
2021-10-13T06:00:00.000Z,7.7,17,8.3,973
2021-10-13T07:00:00.000Z,7.4,19,7.7,1012
2021-10-13T08:00:00.000Z,6.4,19,8.1,736
2021-10-13T09:00:00.000Z,8.3,19,5.9,868
2021-10-13T10:00:00.000Z,6.5,18,6,706
2021-10-13T11:00:00.000Z,6.6,21,7.4,913
2021-10-13T12:00:00.000Z,5.8,19,5.6,845
2021-10-13T13:00:00.000Z,6.9,19,5.6,641
2021-10-13T14:00:00.000Z,6.6,15,7.5,1005
2021-10-13T15:00:00.000Z,5.8,16,8.4,666
2021-10-13T16:00:00.000Z,5.6,16,6.8,740
2021-10-13T17:00:00.000Z,6.4,16,6.3,667
2021-10-13T18:00:00.000Z,5.5,18,6.8,854
2021-10-13T19:00:00.000Z,6.9,20,7.9,874
2021-10-13T20:00:00.000Z,6.4,19,5.3,684
2021-10-13T21:00:00.000Z,6.3,22,7,784
2021-10-13T22:00:00.000Z,7.5,19,8.4,920
2021-10-13T23:00:00.000Z,6.3,15,7.8,907
2021-10-14T00:00:00.000Z,8,20,7.2,681
2021-10-14T01:00:00.000Z,7.4,16,5.3,801
2021-10-14T02:00:00.000Z,7,20,5.7,893
2021-10-14T03:00:00.000Z,6.2,21,5.3,931
2021-10-14T04:00:00.000Z,5.9,18,7.4,973
2021-10-14T05:00:00.000Z,5.4,20,6.7,749
2021-10-14T06:00:00.000Z,6.6,16,5.8,877
2021-10-14T07:00:00.000Z,5.6,18,7.2,704
2021-10-14T08:00:00.000Z,7.9,16,7.6,979
2021-10-14T09:00:00.000Z,8.5,14,7.6,745
2021-10-14T10:00:00.000Z,7.6,17,8.1,753
2021-10-14T11:00:00.000Z,6.2,20,7.4,701
2021-10-14T12:00:00.000Z,8.1,15,5.9,670
2021-10-14T13:00:00.000Z,7.8,17,6.2,963
2021-10-14T14:00:00.000Z,8.3,16,7.1,727
2021-10-14T15:00:00.000Z,8.2,18,7.9,702
2021-10-14T16:00:00.000Z,7.6,20,5.7,1005
2021-10-14T17:00:00.000Z,8,20,6.7,722
2021-10-14T18:00:00.000Z,7.4,16,7,863
2021-10-14T19:00:00.000Z,6.1,22,6.5,902
2021-10-14T20:00:00.000Z,7,21,7.3,909
2021-10-14T21:00:00.000Z,8.6,19,7.5,792
2021-10-14T22:00:00.000Z,8.6,17,5.8,984
2021-10-14T23:00:00.000Z,6.9,21,5.2,657
2021-10-15T00:00:00.000Z,8.1,21,7.4,686
2021-10-15T01:00:00.000Z,6.4,15,6.5,655
2021-10-15T02:00:00.000Z,8,15,6.4,769
2021-10-15T03:00:00.000Z,5.9,14,6.2,988
2021-10-15T04:00:00.000Z,6.4,17,6.4,663
2021-10-15T05:00:00.000Z,8.6,18,8.4,669
2021-10-15T06:00:00.000Z,8.4,21,6.4,927
2021-10-15T07:00:00.000Z,6.7,18,7,846
2021-10-15T08:00:00.000Z,6.6,18,6.9,752
2021-10-15T09:00:00.000Z,6.5,15,7.8,814
2021-10-15T10:00:00.000Z,7.3,17,7.1,990
2021-10-15T11:00:00.000Z,8,14,7,804
2021-10-15T12:00:00.000Z,5.8,20,5.9,841
2021-10-15T13:00:00.000Z,6.9,21,5.1,745
2021-10-15T14:00:00.000Z,5.9,17,6.7,1022
2021-10-15T15:00:00.000Z,5.5,14,6.2,760
2021-10-15T16:00:00.000Z,7.1,14,6.6,852
2021-10-15T17:00:00.000Z,6.5,18,7.6,790
2021-10-15T18:00:00.000Z,5.9,16,8.2,650
2021-10-15T19:00:00.000Z,7.6,14,5.5,794
2021-10-15T20:00:00.000Z,7.2,21,7.8,729
2021-10-15T21:00:00.000Z,8,14,7.7,624
2021-10-15T22:00:00.000Z,7.8,15,5.5,890
2021-10-15T23:00:00.000Z,7.6,16,8.3,669
2021-10-16T00:00:00.000Z,8.6,16,5.3,846
2021-10-16T01:00:00.000Z,8.8,14,8.3,805
2021-10-16T02:00:00.000Z,8.6,20,6.6,1001
2021-10-16T03:00:00.000Z,5.6,20,6.8,798
2021-10-16T04:00:00.000Z,7.4,16,6.9,681
2021-10-16T05:00:00.000Z,7.5,22,8.1,901
2021-10-16T06:00:00.000Z,5.7,17,7.2,1016
2021-10-16T07:00:00.000Z,8.7,20,8.5,754
2021-10-16T08:00:00.000Z,7.7,18,7.1,692
2021-10-16T09:00:00.000Z,5.9,21,6.5,923
2021-10-16T10:00:00.000Z,8,17,7.7,943
2021-10-16T11:00:00.000Z,8.7,16,7.8,764
2021-10-16T12:00:00.000Z,8.2,14,5.4,813
2021-10-16T13:00:00.000Z,8.6,21,7.3,928
